date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:04:39	3822/3822	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2022:49:10%20GMT	https://xpressrow.com/html/frudbaz/assets/img/icon/m_icon_02.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/icon/m_icon_02.png	(from https://xpressrow.com/html/frudbaz/index-3.html)
10:04:39	3108/3108	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2022:49:24%20GMT	https://xpressrow.com/html/frudbaz/assets/img/icon/m_icon_03.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/icon/m_icon_03.png	(from https://xpressrow.com/html/frudbaz/index-3.html)
10:04:39	3502/3502	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2022:49:44%20GMT	https://xpressrow.com/html/frudbaz/assets/img/icon/m_icon_04.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/icon/m_icon_04.png	(from https://xpressrow.com/html/frudbaz/index-3.html)
10:04:40	3410/3410	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2022:50:40%20GMT	https://xpressrow.com/html/frudbaz/assets/img/icon/m_icon_05.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/icon/m_icon_05.png	(from https://xpressrow.com/html/frudbaz/index-3.html)
10:04:40	3732/3732	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2022:50:52%20GMT	https://xpressrow.com/html/frudbaz/assets/img/icon/m_icon_06.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/icon/m_icon_06.png	(from https://xpressrow.com/html/frudbaz/index-3.html)
10:04:40	24620/24620	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2015:59:50%20GMT	https://xpressrow.com/html/frudbaz/assets/img/shop/recipe-menu/rm_01.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/shop/recipe-menu/rm_01.png	(from https://xpressrow.com/html/frudbaz/index-3.html)
10:04:41	27044/27044	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2022:25:02%20GMT	https://xpressrow.com/html/frudbaz/assets/img/shop/recipe-menu/rm_02.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/shop/recipe-menu/rm_02.png	(from https://xpressrow.com/html/frudbaz/index-3.html)
10:04:41	574973/574973	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2003:47:58%20GMT	https://xpressrow.com/html/frudbaz/assets/img/bg/services_bg.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/bg/services_bg.png	(from https://xpressrow.com/html/frudbaz/index-3.html)
10:04:41	26990/26990	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2022:25:08%20GMT	https://xpressrow.com/html/frudbaz/assets/img/shop/recipe-menu/rm_03.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/shop/recipe-menu/rm_03.png	(from https://xpressrow.com/html/frudbaz/index-3.html)
10:04:42	24950/24950	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2022:25:20%20GMT	https://xpressrow.com/html/frudbaz/assets/img/shop/recipe-menu/rm_04.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/shop/recipe-menu/rm_04.png	(from https://xpressrow.com/html/frudbaz/index-3.html)
10:04:42	23339/23339	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Jun%202021%2022:25:30%20GMT	https://xpressrow.com/html/frudbaz/assets/img/shop/recipe-menu/rm_05.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/shop/recipe-menu/rm_05.png	(from https://xpressrow.com/html/frudbaz/index-3.html)
10:04:43	17775/17775	---M--	200	added ('OK')	image/png	date:Sun,%2006%20Jun%202021%2000:56:36%20GMT	https://xpressrow.com/html/frudbaz/assets/img/shape/offer_shape.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/shape/offer_shape.png	(from https://xpressrow.com/html/frudbaz/index-3.html)
